name,type,ntype,z,specjd,maxjd,peakmag,peakfilt,instrument
SN1998R,II,IIP,0.0668,2450868.5,2450866.5,16.0,,
SN1998S,IIn,IIn,0.00302,2450877.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2450877.5,2450886.5,12.4,,LRIS
SN1998S,IIn,IIn,0.00302,2450878.5,2450886.5,12.4,,LRIS
SN1998S,IIn,IIn,0.00302,2450879.5,2450886.5,12.4,,LRIS
SN1998S,IIn,IIn,0.00302,2450888.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2450892.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2450899.5,2450886.5,12.4,,LRIS
SN1998S,IIn,IIn,0.00302,2450901.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2450903.5,2450886.5,12.4,,FLWO 1.5m - FAST
SN1998S,IIn,IIn,0.00302,2450946.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2450949.5,2450886.5,12.4,,FLWO 1.5m - FAST
SN1998S,IIn,IIn,0.00302,2450971.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2450982.5,2450886.5,12.4,,Kast
SN1998S,IIn,IIn,0.00302,2451011.5,2450886.5,12.4,,Kast
SN1998S,IIn,IIn,0.00302,2451017.5,2450886.5,12.4,,Kast
SN1998S,IIn,IIn,0.00302,2451131.5,2450886.5,12.4,,FLWO 1.5m - FAST
SN1998S,IIn,IIn,0.00302,2451132.5,2450886.5,12.4,,FLWO 1.5m - FAST
SN1998S,IIn,IIn,0.00302,2451142.5,2450886.5,12.4,,Kast
SN1998S,IIn,IIn,0.00302,2451174.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2451184.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2451188.5,2450886.5,12.4,,Kast
SN1998S,IIn,IIn,0.00302,2451215.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2451249.5,2450886.5,12.4,,Kast
SN1998S,IIn,IIn,0.00302,2451287.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2451305.5,2450886.5,12.4,,FLWO 1.5m - FAST
SN1998S,IIn,IIn,0.00302,2451314.5,2450886.5,12.4,,FLWO 1.5m - FAST
SN1998S,IIn,IIn,0.00302,2451343.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2451368.5,2450886.5,12.4,,Kast
SN1998S,IIn,IIn,0.00302,2451961.5,2450886.5,12.4,,
SN1998S,IIn,IIn,0.00302,2453022.5,2450886.5,12.4,,MMT - MMT-Red
SN1998T,Ib,Ib,0.01,2450877.5,2450893.5,13.0,,LRIS
SN1998T,Ib,Ib,0.01,2450878.5,2450893.5,13.0,,
SN1998T,Ib,Ib,0.01,2450899.5,2450893.5,13.0,,
SN1998T,Ib,Ib,0.01,2450899.5,2450893.5,13.0,,LRIS
SN1998bw,Ic BL,Ic-BL,0.0085,2450936.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450937.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450940.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450941.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450942.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450944.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450946.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450947.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450949.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450952.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450954.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450955.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450956.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450962.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450965.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450972.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450988.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2450995.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2451007.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2451016.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2451068.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2451143.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2451280.5,2450944.5,14.08,,
SN1998bw,Ic BL,Ic-BL,0.0085,2451319.5,2450944.5,14.08,,
SN1998cc,Ib,Ib,0.0136,2450949.5,2450960.5,15.3,,
SN1998ct,II,IIP,0.026,2450995.5,2450993.5,16.1,,
SN1998ct,II,IIP,0.026,2450996.5,2450993.5,16.1,,
SN1998cu,II,IIP,0.0167,2451009.5,2450993.5,18.1,,
SN1998dl,II,IIP,0.00436,2451066.5,2451044.5,15.1,,
SN1998dl,II,IIP,0.00436,2451069.5,2451044.5,15.1,,
SN1998dl,II,IIP,0.00436,2451077.5,2451044.5,15.1,,
SN1998dn,II,IIP,0.0036,2451123.5,2451043.5,15.8,,
SN1998dt,Ib,Ib,0.0153,2451068.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451069.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451072.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451075.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451076.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451076.5,2451056.5,16.6,,Kast
SN1998dt,Ib,Ib,0.0153,2451079.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451080.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451085.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451101.5,2451056.5,16.6,,
SN1998dt,Ib,Ib,0.0153,2451101.5,2451056.5,16.6,,Kast
SN1998en,II,IIP,0.0213,2451142.5,2451115.5,18.4,,Kast
SN1998ey,Ic,Ic,0.016,2451157.5,2451151.5,16.8,,
SN1998ey,Ic,Ic,0.016,2451159.5,2451151.5,16.8,,
SN1998ey,Ic,Ic,0.016,2451164.5,2451151.5,16.8,,
SN1998ey,Ic,Ic,0.016,2451166.5,2451151.5,16.8,,
SN1998ey,Ic,Ic,0.016,2451168.5,2451151.5,16.8,,
SN1998ey,Ic,Ic,0.016,2451172.5,2451151.5,16.8,,
SN1998fa,IIb,IIb-H,0.025,2451174.5,2451171.5,18.0,,
SN1998fa,IIb,IIb-H,0.025,2451175.5,2451171.5,18.0,,
SN1998fa,IIb,IIb-H,0.025,2451188.5,2451171.5,18.0,,
SN1998fa,IIb,IIb-H,0.025,2451188.5,2451171.5,18.0,,Kast
SN1998fa,IIb,IIb-H,0.025,2451197.5,2451171.5,18.0,,LRIS
SN1998fa,IIb,IIb-H,0.025,2451197.5,2451171.5,18.0,,
SN1998fa,IIb,IIb-H,0.025,2451200.5,2451171.5,18.0,,
SN1998fa,IIb,IIb-H,0.025,2451218.5,2451171.5,18.0,,
SN1998fa,IIb,IIb-H,0.025,2451218.5,2451171.5,18.0,,LRIS
SN1998fa,IIb,IIb-H,0.025,2451221.5,2451171.5,18.0,,
SN1998fa,IIb,IIb-H,0.025,2451221.5,2451171.5,18.0,,Kast
SN1999B,II,IIP,0.0056,2451194.5,2451238.5,18.97,,
SN1999B,II,IIP,0.0056,2451196.5,2451238.5,18.97,,
SN1999B,II,IIP,0.0056,2451217.5,2451238.5,18.97,,
SN1999D,II,IIP,0.0104,2451196.5,2451232.5,18.03,,
SN1999D,II,IIP,0.0104,2451196.5,2451232.5,18.03,,LRIS
SN1999D,II,IIP,0.0104,2451221.5,2451232.5,18.03,,Kast
SN1999D,II,IIP,0.0104,2451232.5,2451232.5,18.03,,Kast
SN1999D,II,IIP,0.0104,2451249.5,2451232.5,18.03,,Kast
SN1999E,IIn,IIn,0.0258,2451197.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451197.5,2451200.5,17.72,,Keck1 - LRIS
SN1999E,IIn,IIn,0.0258,2451198.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451199.5,2451200.5,17.72,,Keck1 - LRIS
SN1999E,IIn,IIn,0.0258,2451200.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451201.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451202.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451216.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451218.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451219.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451221.5,2451200.5,17.72,,Lick 3m - KAST
SN1999E,IIn,IIn,0.0258,2451222.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451230.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451232.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451232.5,2451200.5,17.72,,Lick 3m - KAST
SN1999E,IIn,IIn,0.0258,2451247.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451249.5,2451200.5,17.72,,Lick 3m - KAST
SN1999E,IIn,IIn,0.0258,2451260.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451284.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451315.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451336.5,2451200.5,17.72,,
SN1999E,IIn,IIn,0.0258,2451580.5,2451200.5,17.72,,
SN1999Z,II,IIP,0.051,2451218.5,2451216.5,17.4,,
SN1999Z,II,IIP,0.051,2451219.5,2451216.5,17.4,,
SN1999Z,II,IIP,0.051,2451222.5,2451216.5,17.4,,
SN1999Z,II,IIP,0.051,2451232.5,2451216.5,17.4,,
SN1999Z,II,IIP,0.051,2451278.5,2451216.5,17.4,,
SN1999an,II,IIP,0.0051,2451249.5,2451199.5,16.9,,
SN1999an,II,IIP,0.0051,2451261.5,2451199.5,16.9,,
SN1999an,II,IIP,0.0051,2451276.5,2451199.5,16.9,,
SN1999an,II,IIP,0.0051,2451280.5,2451199.5,16.9,,
SN1999an,II,IIP,0.0051,2451282.5,2451199.5,16.9,,
SN1999an,II,IIP,0.0051,2451284.5,2451199.5,16.9,,
SN1999an,II,IIP,0.0051,2451288.5,2451199.5,16.9,,
SN1999ay,II,IIP,0.04379,2451258.5,2451257.5,18.0,,CTIO-4m - RC-Spec-4m
SN1999bg,II,IIP,0.004253,2451292.5,2451270.5,15.95,,Kast
SN1999br,II P,IIP,0.003201,2451291.5,2451284.5,17.57,,
SN1999br,II P,IIP,0.003201,2451292.5,2451284.5,17.57,,Kast
SN1999br,II P,IIP,0.003201,2451294.5,2451284.5,17.57,,
SN1999br,II P,IIP,0.003201,2451301.5,2451284.5,17.57,,
SN1999br,II P,IIP,0.003201,2451301.62223333,2451284.5,17.57,,EMMI/1.57
SN1999br,II P,IIP,0.003201,2451309.5,2451284.5,17.57,,
SN1999br,II P,IIP,0.003201,2451317.5,2451284.5,17.57,,
SN1999br,II P,IIP,0.003201,2451317.66618009,2451284.5,17.57,,EMMI/1.57
SN1999br,II P,IIP,0.003201,2451319.5,2451284.5,17.57,,
SN1999br,II P,IIP,0.003201,2451320.02083331,2451284.5,17.57,,EFOSC/1.16
SN1999bu,Ic,Ic,0.008933,2451286.5,2451249.5,18.7,,
SN1999bx,II,IIP,0.0157,2451304.5,2451300.5,15.7,,
SN1999bz,Ic,Ic,0.0845,2451313.5,2451304.5,17.5,,
SN1999ca,II P,IIP,0.00931,2451305.5,2451305.5,16.75,,
SN1999ca,II P,IIP,0.00931,2451305.54621597,2451305.5,16.75,,EMMI/1.57
SN1999ca,II P,IIP,0.00931,2451317.54529745,2451305.5,16.75,,EMMI/1.57
SN1999cd,II,IIP,0.0142,2451314.5,2451311.5,17.0,,
SN1999cn,Ic,Ic,0.0217,2451642.5,2451342.5,17.9,,ESO-3.6m - EFOSC2-3.6
SN1999co,II,IIP,0.031,2451368.5,2451346.5,17.4,,Kast
SN1999cr,II P,IIP,0.02023,2451301.68216435,2451257.5,18.39,,EMMI/1.57
SN1999cr,II P,IIP,0.02023,2451305.6538316,2451257.5,18.39,,EMMI/1.57
SN1999di,Ib,Ib,0.016,2451407.5,2451397.5,18.0,,
SN1999di,Ib,Ib,0.016,2451407.5,2451397.5,18.0,,Kast
SN1999di,Ib,Ib,0.016,2451431.5,2451397.5,18.0,,
SN1999di,Ib,Ib,0.016,2451431.5,2451397.5,18.0,,Kast
SN1999di,Ib,Ib,0.016,2451438.5,2451397.5,18.0,,
SN1999di,Ib,Ib,0.016,2451438.5,2451397.5,18.0,,Kast
SN1999dn,Ib,Ib,0.009366,2451411.5,2451408.5,16.3,,
SN1999dn,Ib,Ib,0.009366,2451415.5,2451408.5,16.3,,Danish-1.54m - DFOSC
SN1999dn,Ib,Ib,0.009366,2451418.5,2451408.5,16.3,,Danish-1.54m - DFOSC
SN1999dn,Ib,Ib,0.009366,2451421.5,2451408.5,16.3,,
SN1999dn,Ib,Ib,0.009366,2451424.5,2451408.5,16.3,,Danish-1.54m - DFOSC
SN1999dn,Ib,Ib,0.009366,2451430.5,2451408.5,16.3,,WHT-4.2m - ISIS
SN1999dn,Ib,Ib,0.009366,2451431.5,2451408.5,16.3,,
SN1999dn,Ib,Ib,0.009366,2451431.5,2451408.5,16.3,,Kast
SN1999dn,Ib,Ib,0.009366,2451435.5,2451408.5,16.3,,ESO-3.6m - EFOSC2-3.6
SN1999dn,Ib,Ib,0.009366,2451435.5,2451408.5,16.3,,
SN1999dn,Ib,Ib,0.009366,2451435.5,2451408.5,16.3,,Ekar - AFOSC
SN1999dn,Ib,Ib,0.009366,2451438.5,2451408.5,16.3,,
SN1999dn,Ib,Ib,0.009366,2451438.5,2451408.5,16.3,,Kast
SN1999dn,Ib,Ib,0.009366,2451459.5,2451408.5,16.3,,
SN1999dn,Ib,Ib,0.009366,2451459.5,2451408.5,16.3,,Kast
SN1999dn,Ib,Ib,0.009366,2451485.5,2451408.5,16.3,,Danish-1.54m - DFOSC
SN1999dn,Ib,Ib,0.009366,2451486.5,2451408.5,16.3,,Danish-1.54m - DFOSC
SN1999eb,II,IIP,0.018,2451454.5,2451453.5,16.2,,
SN1999eb,II,IIP,0.018,2451455.5,2451453.5,16.2,,
SN1999eb,II,IIP,0.018,2451462.5,2451453.5,16.2,,
SN1999eb,II,IIP,0.018,2451468.5,2451453.5,16.2,,
SN1999eb,II,IIP,0.018,2451494.5,2451453.5,16.2,,
SN1999eb,II,IIP,0.018,2451525.5,2451453.5,16.2,,
SN1999eg,II P,IIP,0.02236,2451464.5,2451464.5,18.43,,
SN1999eh,Ib,Ib,0.00645,2451466.5,2451462.5,18.3,,
SN1999el,IIn,IIn,0.0047,2451482.5,2451489.5,15.64,,
SN1999el,IIn,IIn,0.0047,2451485.5,2451489.5,15.64,,
SN1999el,IIn,IIn,0.0047,2451486.5,2451489.5,15.64,,
SN1999el,IIn,IIn,0.0047,2451487.5,2451489.5,15.64,,Kast
SN1999el,IIn,IIn,0.0047,2451490.5,2451489.5,15.64,,
SN1999el,IIn,IIn,0.0047,2451520.5,2451489.5,15.64,,
SN1999em,II P,IIP,0.002392,2451481.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451482.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451482.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451483.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451483.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451484.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451485.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451485.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451485.66949572,2451483.5,13.68,,EMMI/2.6
SN1999em,II P,IIP,0.002392,2451486.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451486.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451487.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451487.5,2451483.5,13.68,,Kast
SN1999em,II P,IIP,0.002392,2451488.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451488.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451489.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451489.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451490.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451490.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451491.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451491.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451491.66754259,2451483.5,13.68,,EMMI/2.6
SN1999em,II P,IIP,0.002392,2451496.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451496.67311285,2451483.5,13.68,,EMMI/2.6
SN1999em,II P,IIP,0.002392,2451501.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451501.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451501.66127801,2451483.5,13.68,,EMMI/2.6
SN1999em,II P,IIP,0.002392,2451504.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451504.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451506.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451506.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451510.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451514.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451514.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451517.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451517.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451520.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451520.5,2451483.5,13.68,,Kast
SN1999em,II P,IIP,0.002392,2451524.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451524.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451527.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451527.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451528.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451528.75386575,2451483.5,13.68,,bcspeclamps
SN1999em,II P,IIP,0.002392,2451529.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451529.5,2451483.5,13.68,,Kast
SN1999em,II P,IIP,0.002392,2451543.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451543.75069445,2451483.5,13.68,,bcspeclamps
SN1999em,II P,IIP,0.002392,2451556.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451556.5,2451483.5,13.68,,Double Spectrograph
SN1999em,II P,IIP,0.002392,2451575.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451575.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451576.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451576.5,2451483.5,13.68,,Nickel Spectrograph
SN1999em,II P,IIP,0.002392,2451604.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451604.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451618.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451618.5,2451483.5,13.68,,Kast
SN1999em,II P,IIP,0.002392,2451639.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451639.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451643.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451643.5,2451483.5,13.68,,LRIS
SN1999em,II P,IIP,0.002392,2451643.52033334,2451483.5,13.68,,EMMI/2.11
SN1999em,II P,IIP,0.002392,2451793.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451793.5,2451483.5,13.68,,Kast
SN1999em,II P,IIP,0.002392,2451813.5,2451483.5,13.68,,
SN1999em,II P,IIP,0.002392,2451813.5,2451483.5,13.68,,Kast
SN1999em,II P,IIP,0.002392,2451899.5,2451483.5,13.68,,Kast
SN1999em,II P,IIP,0.002392,2451997.5,2451483.5,13.68,,
SN1999ev,II,IIP,0.0031,2451492.5,2451500.5,16.4,,
SN1999ew,II,IIP,0.025,2451521.5,2451496.5,17.2,,
SN1999ew,II,IIP,0.025,2451525.5,2451496.5,17.2,,
SN1999ex,Ib,Ib,0.0114,2451501.5,2451496.5,17.33,,
SN1999ex,Ib,Ib,0.0114,2451503.5,2451496.5,17.33,,
SN1999ex,Ib,Ib,0.0114,2451508.5,2451496.5,17.33,,
SN1999ex,Ib,Ib,0.0114,2451517.5,2451496.5,17.33,,
SN1999gb,II,IIP,0.0175,2451525.5,2451533.5,15.8,,
SN1999ge,II,IIP,0.019,2451519.5,2451513.5,15.5,,
SN1999gg,II,IIP,0.014,2451514.5,2451487.5,18.7,,
SN1999gg,II,IIP,0.014,2451515.5,2451487.5,18.7,,
SN1999gi,II,IIP,0.001975,2451522.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451522.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451524.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451524.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451525.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451525.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451548.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451548.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451553.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451553.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451556.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451556.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451607.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451607.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451611.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451611.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451618.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451618.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451628.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451628.5,2451527.5,14.76,,LRIS
SN1999gi,II,IIP,0.001975,2451632.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451632.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451659.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451659.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451661.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451661.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451674.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451674.5,2451527.5,14.76,,Kast
SN1999gi,II,IIP,0.001975,2451690.5,2451527.5,14.76,,
SN1999gi,II,IIP,0.001975,2451690.5,2451527.5,14.76,,Kast
SN1999gk,II,IIP,0.00875,2451547.5,2451607.5,16.5,,
SN1999gk,II,IIP,0.00875,2451550.5,2451607.5,16.5,,
SN1999gk,II,IIP,0.00875,2451554.5,2451607.5,16.5,,
SN1999gk,II,IIP,0.00875,2451556.5,2451607.5,16.5,,
SN1999gn,II P,IIP,0.005224,2451564.5,2451532.5,14.93,,ESO-NTT - EMMI
SN1999go,II,IIP,0.014,2451545.5,2451583.5,16.8,,
SN1999gq,II,IIP,0.00085,2451541.5,2451545.5,14.3,,
SN1999gq,II,IIP,0.00085,2451547.5,2451545.5,14.3,,
SN1999gq,II,IIP,0.00085,2451550.5,2451545.5,14.3,,
SN1999gq,II,IIP,0.00085,2451554.5,2451545.5,14.3,,
SN1999gq,II,IIP,0.00085,2451556.5,2451545.5,14.3,,
SN1999gq,II,IIP,0.00085,2451600.5,2451545.5,14.3,,
SN1999gq,II,IIP,0.00085,2451607.5,2451545.5,14.3,,
SN1999gq,II,IIP,0.00085,2451618.5,2451545.5,14.3,,Kast
SN1999gq,II,IIP,0.00085,2451690.5,2451545.5,14.3,,
SN1954A,Ib,Ib,0.00097,2434899.5,2434854.5,10.0,,
SN1959D,II,IIP,0.0027,2436844.5,2436753.5,13.74,,
SN1961I,II,IIP,0.0052,2437466.5,2437452.5,13.0,,
SN1961I,II,IIP,0.0052,2437484.5,2437452.5,13.0,,
SN1961I,II,IIP,0.0052,2437494.5,2437452.5,13.0,,
SN1969L,II,IIP,0.00253,2440565.5,2440558.5,13.15,,
SN1969L,II,IIP,0.00253,2440584.5,2440558.5,13.15,,
SN1969L,II,IIP,0.00253,2440593.5,2440558.5,13.15,,
SN1976B,Ib,Ib,0.00079,2442868.1,2442870.5,14.85,,
SN1979C,II,IIP,0.00455,2443985.5,2443978.5,11.6,,
SN1979C,II,IIP,0.00455,2443989.5,2443978.5,11.6,,
SN1979C,II,IIP,0.00455,2444021.5,2443978.5,11.6,,
SN1979C,II,IIP,0.00455,2444050.5,2443978.5,11.6,,
SN1980K,II,IIP,0.00015,2444549.5,2444541.5,11.6,,
SN1983N,Ib,Ib,0.00308,2445532.5,2445528.5,11.32,,
SN1983N,Ib,Ib,0.00308,2445534.5,2445528.5,11.32,,Other - Other
SN1983N,Ib,Ib,0.00308,2445540.5,2445528.5,11.32,,
SN1983N,Ib,Ib,0.00308,2445542.5,2445528.5,11.32,,Other - Other
SN1983V,Ic,Ic,0.0055,2445653.5,2445665.5,14.64,,Other - Other
SN1983V,Ic,Ic,0.0055,2445653.5,2445665.5,14.64,,
SN1983V,Ic,Ic,0.0055,2445674.5,2445665.5,14.64,,
SN1983V,Ic,Ic,0.0055,2445680.5,2445665.5,14.64,,
SN1983V,Ic,Ic,0.0055,2445700.5,2445665.5,14.64,,
SN1984E,II,IIP,0.0041,2445796.5,2445788.5,15.18,,
SN1984E,II,IIP,0.0041,2445851.5,2445788.5,15.18,,
SN1984L,Ib,Ib,0.0051,2445942.5,2445943.5,14.36,,Intensified dissector scanner
SN1984L,Ib,Ib,0.0051,2445943.5,2445943.5,14.36,,Intensified dissector scanner
SN1984L,Ib,Ib,0.0051,2445946.5,2445943.5,14.36,,Intensified dissector scanner
SN1984L,Ib,Ib,0.0051,2445953.5,2445943.5,14.36,,
SN1984L,Ib,Ib,0.0051,2445954.5,2445943.5,14.36,,
SN1984L,Ib,Ib,0.0051,2445957.5,2445943.5,14.36,,
SN1984L,Ib,Ib,0.0051,2445966.5,2445943.5,14.36,,Image tube scanner
